timestamp,amount,merchant,description,category
2024-12-25 15:12:00.193440,53.12,Moovit,Bus fare,Transport
2025-05-10 08:24:29.468702,7.27,Secret Recipe,Lunch with colleagues,Food & Drink
2025-01-18 12:57:19.658857,105.13,GSC Cinemas,Movie tickets,Entertainment
2025-07-27 09:12:42.841454,55.59,RapidKL Bus,Fuel top-up,Transport
2024-11-26 14:07:38.654610,42.15,LRT Kelana Jaya,Ride to work,Transport
2025-06-11 04:27:17.422913,39.42,Petronas,Ride to work,Transport
2025-07-23 04:20:06.419750,52.5,Starbucks,Breakfast set,Food & Drink
2025-03-26 16:11:48.967934,27.87,District 21,Karaoke session,Entertainment
2025-03-28 01:58:04.571660,252.02,Kinokuniya,Home decor,Shopping
2025-07-01 05:40:46.576819,67.78,Breakout Escape Room,Video game subscription,Entertainment
2025-05-16 01:18:45.218466,49.4,SOCAR,Flight ticket booking,Transport
2025-06-22 21:18:05.435202,351.83,Popular Bookstore,Furniture purchase,Shopping
2024-09-18 19:50:55.243698,29.27,Haidilao,Dinner takeout,Food & Drink
2024-12-06 16:33:19.767205,149.01,Redbox Karaoke,Video game subscription,Entertainment
2025-02-23 04:38:08.179911,471.86,Sunway Pyramid,Running shoes,Shopping
2025-04-01 23:40:30.075174,137.56,Steam Games,Magazine subscription,Entertainment
2025-07-22 01:45:29.632337,41.96,PlayStation Store,Karaoke session,Entertainment
2024-12-13 04:01:24.102041,138.05,YouTube Premium,Streaming service,Bills & Utilities
2025-02-11 05:34:21.515427,413.37,Nike Store,Handbag purchase,Shopping
2024-12-25 17:41:40.049211,20.83,KLIA Ekspres,Public transport pass,Transport
2025-02-15 06:07:47.881727,5.72,KLIA Ekspres,E-hailing service,Transport
2025-02-07 08:20:44.264521,148.51,Genting SkyWorlds,Movie tickets,Entertainment
2025-05-15 17:59:59.357111,121.45,Netflix,Domain name renewal,Bills & Utilities
2024-09-30 23:42:51.787636,215.29,Air Selangor,Mobile postpaid,Bills & Utilities
2024-09-15 16:27:46.524946,162.13,Digi,Water bill,Bills & Utilities
2025-07-06 21:13:40.645746,30.15,Grab,Train ticket,Transport
2024-11-07 23:56:50.475250,335.92,TIME Internet,Cable TV subscription,Bills & Utilities
2025-04-16 02:14:48.891512,35.04,99 Speedmart,Organic food purchase,Groceries
2024-10-11 17:35:24.925189,234.89,Klinik Mediviron,Gym membership,Health
2025-06-25 19:17:16.153948,150.09,TGV Cinemas,Adventure park tickets,Entertainment
2025-01-23 08:36:44.066086,34.86,Haidilao,Coffee meeting,Food & Drink
2024-12-10 07:37:36.644642,8.88,Moovit,Bus ticket to Penang,Transport
2024-10-07 07:13:43.969341,29.84,Marrybrown,Quick bite,Food & Drink
2024-11-30 13:24:15.347772,196.02,Tenaga Nasional,Streaming service,Bills & Utilities
2025-01-11 04:19:00.323362,40.29,KTM Komuter,Train ticket,Transport
2025-04-07 23:49:27.807283,41.17,BMS Organics,Household items,Groceries
2024-10-30 07:01:29.542018,242.51,Air Selangor,Monthly subscription,Bills & Utilities
2025-02-02 11:22:04.245995,14.26,Gong Cha,Dessert,Food & Drink
2025-04-08 19:15:55.153974,184.35,KK Super Mart,Toiletries,Groceries
2024-09-07 04:29:12.388155,161.57,Mr. D.I.Y.,Sporting goods,Shopping
2024-10-03 16:24:49.751381,242.15,YouTube Premium,Software subscription,Bills & Utilities
2024-11-25 11:02:11.337435,45.22,Fitness First,Dental check-up,Health
2025-03-12 02:43:28.148178,39.3,Sushi King,Morning coffee,Food & Drink
2025-03-30 23:08:46.224270,128.08,GNC Live Well,Specialist consultation,Health
2025-05-11 03:22:36.172383,264.26,Checkers Hypermarket,Dairy and eggs,Groceries
2024-11-03 09:51:34.859672,47.83,Firefly Airlines,Airport transfer,Transport
2025-08-03 13:18:25.072359,782.25,Zalora,Fashion accessories,Shopping
2024-10-09 06:24:54.865801,23.84,Digi,Music streaming,Bills & Utilities
2024-08-11 21:43:15.644603,50.9,Sushi King,Dinner takeout,Food & Drink
2024-11-03 17:48:40.269975,318.66,Digi,Monthly subscription,Bills & Utilities
2025-04-25 08:56:47.863223,137.04,Guardian,First aid supplies,Health
2025-05-23 21:20:30.718031,46.28,Coffee Bean,Dessert,Food & Drink
2024-10-20 02:35:09.136305,43.3,Columbia Asia Hospital,Annual health check,Health
2024-11-30 03:28:44.546761,48.7,Setel,Parking fee,Transport
2024-08-12 01:28:42.181898,55.79,KFC,Quick bite,Food & Drink
2024-12-23 15:55:56.373537,164.2,Amazon,Fashion accessories,Shopping
2024-08-24 11:08:07.133774,58.23,Loud Speaker Karaoke,Escape room game,Entertainment
2025-01-13 15:13:55.355250,25.65,Ben's Independent Grocer,Frozen food restock,Groceries
2024-12-02 18:48:26.636643,20.53,Watsons,Specialist consultation,Health
2024-09-06 23:32:02.827169,319.12,TIME Internet,Water bill,Bills & Utilities
2025-02-04 19:32:28.554063,214.89,Anytime Fitness,Physiotherapy session,Health
2024-12-18 06:07:30.022610,100.74,Disney+ Hotstar,Mobile postpaid,Bills & Utilities
2025-02-23 21:23:24.300590,34.03,Touch 'n Go eWallet,Ride to work,Transport
2025-01-12 00:03:39.523185,544.08,Kinokuniya,Running shoes,Shopping
2025-03-14 00:59:41.342498,50.46,Petronas,Airport commute,Transport
2024-10-29 05:18:54.588611,204.76,Optical 88,New glasses,Health
2025-03-22 18:57:08.234917,70.7,Disney+ Hotstar,Electricity bill,Bills & Utilities
2025-06-13 21:24:33.621880,32.14,KidZania,Escape room game,Entertainment
2024-08-06 00:17:44.496654,232.1,BookXcess,New clothes,Shopping
2024-11-30 06:50:29.791084,188.82,Disney+ Hotstar,Domain name renewal,Bills & Utilities
2025-07-10 14:24:38.080518,130.17,Unifi,Software subscription,Bills & Utilities
2024-09-06 09:39:58.383556,270.44,Village Grocer,Organic food purchase,Groceries
2025-03-06 11:27:17.883373,154.57,Sunway Medical Centre,Eye check-up,Health
2025-02-13 04:55:02.292224,326.95,Tenaga Nasional,Domain name renewal,Bills & Utilities
2024-08-19 01:56:31.627790,80.94,Unifi,Internet bill,Bills & Utilities
2024-12-19 04:54:36.489658,90.95,99 Speedmart,Beverages and snacks,Groceries
2024-09-06 03:15:53.593666,43.22,SOCAR,Airport transfer,Transport
2024-09-01 23:01:05.578647,49.82,Secret Recipe,Breakfast set,Food & Drink
2025-04-29 15:07:11.404562,134.89,Columbia Asia Hospital,Dental scaling,Health
2025-07-06 16:51:58.518559,188.46,Indah Water Konsortium,Software subscription,Bills & Utilities
2024-11-24 08:59:24.800057,21.28,McDonald's,Supper,Food & Drink
2025-03-02 18:34:03.410287,13.65,SOCAR,Flight ticket booking,Transport
2025-03-13 04:48:58.470950,188.35,iCare Dental,New glasses,Health
2025-04-11 15:25:45.475408,139.23,Cold Storage,Weekly groceries,Groceries
2025-04-03 16:56:32.517603,139.38,Sunway Medical Centre,Vitamins purchase,Health
2024-10-01 19:55:21.273005,301.78,YouTube Premium,Phone bill,Bills & Utilities
2025-03-05 15:20:43.176775,26.72,TIME Internet,Cable TV subscription,Bills & Utilities
2024-12-01 19:51:42.661432,52.15,Google Workspace,Phone bill,Bills & Utilities
2024-08-24 00:56:53.409751,95.41,Genting SkyWorlds,Movie tickets,Entertainment
2025-02-23 19:18:04.849010,338.2,TIME Internet,Music streaming,Bills & Utilities
2025-07-23 04:48:29.937745,346.51,Sunway Pyramid,Formal dress,Shopping
2024-09-01 17:23:34.471837,66.87,BIG Pharmacy,Dental check-up,Health
2025-07-31 00:57:02.911528,52.54,Caring Pharmacy,Annual health check,Health
2025-01-20 08:04:10.586945,145.91,Klinik Mediviron,Vitamins purchase,Health
2024-11-09 05:16:18.989519,61.11,SYABAS,Water bill,Bills & Utilities
2024-11-11 07:30:51.725231,24.56,SOCAR,Expressway toll,Transport
2025-03-04 11:21:42.913558,334.96,myNEWS,Buying snacks,Groceries
2025-01-21 22:54:31.213057,206.36,Courts Mammoth,Book purchase,Shopping
2024-10-24 09:38:26.543692,336.53,Econsave,Frozen food restock,Groceries
2025-06-26 04:53:36.324825,173.12,Ben's Independent Grocer,Fresh produce,Groceries
2025-03-02 10:06:30.367401,76.08,Klinik Mediviron,Annual health check,Health
2024-09-08 05:53:37.163889,125.8,BMS Organics,Frozen food restock,Groceries
2025-05-26 02:03:29.324442,69.71,Sunway Medical Centre,Specialist consultation,Health
2025-07-15 00:19:02.899371,48.8,Typo,New shoes,Shopping
2025-07-28 07:27:22.782562,9.26,MRT,Bus ticket to Penang,Transport
2025-03-26 08:34:42.908094,152.91,PlayStation Store,Karaoke session,Entertainment
2025-06-18 15:33:15.575440,50.29,Starbucks,Weekend brunch,Food & Drink
2024-09-25 23:45:40.141296,277.94,NSK Trade City,Dairy and eggs,Groceries
2024-09-29 01:44:57.782775,359.77,Harvey Norman,Furniture purchase,Shopping
2025-05-05 15:03:24.644097,229.35,KidZania,Weekend movie,Entertainment
2024-09-06 20:12:21.941186,219.7,Steam Games,Online game purchase,Entertainment
2024-12-06 21:41:19.115998,348.83,99 Speedmart,Baking supplies,Groceries
2025-03-11 14:19:07.412344,213.54,Alpro Pharmacy,New glasses,Health
2024-12-23 11:20:38.826245,32.85,Haidilao,Coffee meeting,Food & Drink
2025-07-16 01:27:08.079088,13.78,Gong Cha,Coffee meeting,Food & Drink
2025-07-11 16:08:53.566930,47.45,Starbucks,Takeaway sushi,Food & Drink
2024-10-01 02:45:42.381425,179.7,YouTube Premium,Monthly subscription,Bills & Utilities
2024-10-20 08:42:02.844991,42.11,Secret Recipe,Team lunch,Food & Drink
2025-04-22 21:43:44.188578,314.51,Tenaga Nasional,Cloud storage fee,Bills & Utilities
2025-05-11 00:10:42.121421,237.65,TGV Cinemas,Live event,Entertainment
2024-09-24 00:40:34.711417,261.6,Spotify,Monthly subscription,Bills & Utilities
2024-08-05 14:58:52.679914,34.56,Mamak ABC,Supper,Food & Drink
2024-12-25 04:34:27.901168,70.88,Tenaga Nasional,Gas bill,Bills & Utilities
2025-04-10 11:10:09.901868,206.28,Anytime Fitness,Prescription medicine,Health
2024-12-06 14:33:38.011344,175.63,Caring Pharmacy,Gym membership,Health
2025-06-07 11:32:06.804761,767.15,Mid Valley Megamall,Sneakers,Shopping
2024-09-19 21:55:50.113048,180.63,AEON,Baking supplies,Groceries
2025-03-28 18:03:31.103609,43.71,The Alley,Weekend brunch,Food & Drink
2025-02-07 12:19:00.044902,12.79,Tealive,Birthday celebration dinner,Food & Drink
2025-01-03 05:56:26.831378,40.51,Petronas,Fuel top-up,Transport
2024-12-16 16:00:57.938988,237.25,Pantai Hospital,Over-the-counter meds,Health
2025-02-25 11:14:14.645992,78.19,Tenaga Nasional,Sewerage bill,Bills & Utilities
2025-06-14 03:23:49.184063,46.29,The Coffee House,Breakfast set,Food & Drink
2024-10-05 23:28:29.947911,303.88,AEON,Dairy and eggs,Groceries
2025-01-11 13:22:04.784437,323.77,BMS Organics,Buying snacks,Groceries
2025-02-11 07:26:46.186542,39.12,Jaya Grocer,Fresh produce,Groceries
2025-04-17 20:47:41.854456,39.33,Firefly Airlines,Airport transfer,Transport
2025-05-18 17:40:59.817617,6.92,Starbucks,Morning coffee,Food & Drink
2025-05-29 15:48:12.877018,300.86,99 Speedmart,Buying snacks,Groceries
2025-06-20 10:16:06.562765,118.75,Maxis,Cloud storage fee,Bills & Utilities
2024-12-23 19:59:22.779175,741.88,Lazada,Furniture purchase,Shopping
2025-04-25 15:01:18.539765,333.41,Harvey Norman,Birthday gift,Shopping
2025-06-16 09:40:35.546025,25.58,The Coffee House,Quick bite,Food & Drink
2025-03-31 17:34:33.295497,231.34,Celcom,Cloud storage fee,Bills & Utilities
2025-03-18 07:49:49.683272,285.24,Giant,Beverages and snacks,Groceries
2024-08-16 04:26:01.886203,131.12,TGV Cinemas,Family outing,Entertainment
2025-04-21 07:29:08.634448,214.19,BMS Organics,Fresh produce,Groceries
2025-05-04 05:30:19.199775,346.09,99 Speedmart,Canned goods,Groceries
2025-07-03 06:11:05.399233,164.37,Google Workspace,Software subscription,Bills & Utilities
2025-04-19 01:05:31.424941,12.68,KLIA Transit,Car rental,Transport
2025-02-17 05:09:23.183691,532.43,Times Bookstore,Running shoes,Shopping
2024-10-25 02:50:28.533955,143.17,Breakout Escape Room,Weekend movie,Entertainment
2024-09-19 21:19:24.252422,147.72,Celcom,Software subscription,Bills & Utilities
2025-03-12 16:57:40.810513,40.66,KLIA Transit,Car rental,Transport
2025-03-15 21:11:15.008206,162.4,Breakout Escape Room,Family outing,Entertainment
2025-06-20 14:11:33.411649,149.95,Genting SkyWorlds,Online game purchase,Entertainment
2025-02-12 15:01:24.414185,158.02,Watsons,Vitamins purchase,Health
2025-02-17 01:14:31.045131,28.56,TGV Cinemas,Adventure park tickets,Entertainment
2024-08-26 02:34:30.209142,539.88,Adidas,Gadget purchase,Shopping
2024-11-26 18:49:08.144438,165.39,Shopee,New shoes,Shopping
2025-04-01 06:31:52.328863,7.45,Marrybrown,Business dinner,Food & Drink
2025-05-15 12:27:08.044597,32.98,Coffee Bean,Dessert,Food & Drink
2025-06-29 12:17:07.294139,31.28,Setel,Train ticket,Transport
2025-06-11 08:11:53.750153,149.01,Sunway Medical Centre,Health screening,Health
2024-08-11 13:35:20.846927,26.0,Touch 'n Go eWallet,Flight ticket booking,Transport
2025-05-26 01:06:33.769915,37.38,Spotify,Gas bill,Bills & Utilities
2025-06-30 04:40:03.071867,141.54,Indah Water Konsortium,Software subscription,Bills & Utilities
2025-02-06 23:12:08.592043,57.88,Easybook,Flight ticket booking,Transport
2025-03-18 01:40:16.304016,33.1,Grab,Commuter train pass,Transport
2024-10-29 19:12:48.296247,14.0,KLIA Ekspres,Ride to work,Transport
2024-08-14 19:10:30.880861,20.91,Mamak ABC,Ice cream treat,Food & Drink
2025-04-24 02:02:47.173967,682.31,Decathlon,Online order,Shopping
2025-03-15 19:43:11.187308,217.32,Loud Speaker Karaoke,Live event,Entertainment
2025-02-14 12:59:04.142920,298.41,B.I.G.,Weekly groceries,Groceries
2024-12-16 10:24:21.287192,182.5,Econsave,Organic food purchase,Groceries
2024-11-30 17:19:14.863699,213.45,Loud Speaker Karaoke,Magazine subscription,Entertainment
2025-01-19 05:23:46.451122,228.23,iCare Dental,Doctor's visit,Health
2025-05-07 06:52:20.153401,53.27,Caltex,Public transport pass,Transport
2024-12-10 21:31:28.226534,35.02,Steam Games,Movie tickets,Entertainment
2025-04-14 17:27:21.338238,44.29,Sunway Medical Centre,Doctor's visit,Health
2024-11-11 22:11:51.453063,202.32,TIME Internet,Electricity bill,Bills & Utilities
2024-10-29 23:31:11.654510,333.81,B.I.G.,Household items,Groceries
2024-11-30 00:09:38.221745,277.04,Google Workspace,Streaming service,Bills & Utilities
2025-01-03 12:31:38.632770,35.77,KLIA Transit,Fuel top-up,Transport
2024-12-08 18:57:40.460227,154.58,IKEA,Sporting goods,Shopping
2025-06-08 05:59:18.225842,64.12,Econsave,Organic food purchase,Groceries
2025-02-25 15:08:14.052858,39.69,AirAsia Ride,E-hailing service,Transport
2024-09-25 10:59:32.452131,148.07,Anytime Fitness,Prescription medicine,Health
2024-09-15 08:30:28.666514,83.01,Sunway Medical Centre,Dental check-up,Health
2024-12-08 13:09:10.177390,77.69,Columbia Asia Hospital,Doctor's visit,Health
2024-12-12 22:21:50.620050,341.48,Indah Water Konsortium,Music streaming,Bills & Utilities
2024-09-15 07:20:33.215948,184.18,PlayStation Store,Family outing,Entertainment
2025-02-22 18:34:51.548888,40.98,GNC Live Well,Doctor's visit,Health
2024-10-22 06:56:21.771578,224.77,Loud Speaker Karaoke,Escape room game,Entertainment
2024-08-04 18:29:26.112812,312.61,AEON,Bulk buying,Groceries
2025-03-16 09:46:57.294778,150.08,Fitness First,Physiotherapy session,Health
2024-10-20 04:47:24.918075,9.32,KTM Komuter,Public transport pass,Transport
2025-05-03 03:50:39.509573,6.49,The Alley,Quick bite,Food & Drink
2024-11-25 09:21:05.636147,201.09,Adidas,Phone case,Shopping
2025-02-05 12:47:17.924809,53.0,Fitness First,Physiotherapy session,Health
2025-06-13 14:08:30.679404,219.75,Genting SkyWorlds,Live event,Entertainment
2024-11-12 09:24:30.590955,78.25,BMS Organics,Weekly groceries,Groceries
2024-11-26 10:05:00.223698,50.03,Easybook,Train ticket,Transport
2025-02-12 16:16:01.696909,17.38,AirAsia Ride,Fuel top-up,Transport
2025-01-09 02:39:21.187258,49.81,PlayStation Store,Online game purchase,Entertainment
2025-03-09 06:26:22.736832,339.39,Lazada,Sporting goods,Shopping
2025-07-12 10:46:47.615549,328.49,Spotify,Internet bill,Bills & Utilities
2025-04-14 20:10:48.087073,699.11,Nike Store,Birthday gift,Shopping
2025-02-28 04:39:16.724283,15.55,RapidKL Bus,Road trip fuel,Transport
2025-02-19 12:12:59.679098,15.24,District 21,Karaoke session,Entertainment
2024-10-04 02:55:41.595037,240.79,Caring Pharmacy,Over-the-counter meds,Health
2024-11-22 09:59:49.074875,190.22,Sunway Lagoon,Karaoke session,Entertainment
2024-09-15 10:35:35.854321,130.07,Optical 88,Fitness supplements,Health
2025-06-26 13:27:16.582139,50.4,LRT Kelana Jaya,Ride to work,Transport
2025-06-26 23:36:46.106066,205.67,Genting SkyWorlds,In-game purchase,Entertainment
2025-06-22 03:20:40.914470,54.86,Sushi King,Morning coffee,Food & Drink
2025-05-03 09:58:44.065730,140.76,Caring Pharmacy,Dental check-up,Health
2025-01-13 16:08:54.766859,25.48,KTM Komuter,Road trip fuel,Transport
2024-09-13 17:22:12.506714,37.56,SOCAR,E-hailing service,Transport
2025-07-15 02:27:05.703508,27.9,Gong Cha,Healthy smoothie,Food & Drink
2025-05-10 18:09:43.562518,194.7,Breakout Escape Room,Karaoke session,Entertainment
2025-06-30 08:31:04.971562,42.57,The Coffee House,Birthday celebration dinner,Food & Drink
2025-04-10 06:02:01.514230,110.04,Ben's Independent Grocer,Baking supplies,Groceries
2025-01-25 02:31:03.479043,491.06,Popular Bookstore,Electronics purchase,Shopping
2025-08-02 04:43:15.269594,163.95,Optical 88,Prescription medicine,Health
2024-08-08 09:54:51.054311,223.23,Watsons,Fitness supplements,Health
2025-03-13 13:03:20.339618,136.58,Digi,Mobile postpaid,Bills & Utilities
2025-03-16 06:04:52.550740,30.26,Cold Storage,Organic food purchase,Groceries
2024-08-26 11:06:25.247316,57.69,RapidKL Bus,Expressway toll,Transport
2024-11-08 10:53:24.510331,117.15,Village Grocer,Weekly groceries,Groceries
2025-06-02 05:42:34.977660,54.25,Adobe Creative Cloud,Music streaming,Bills & Utilities
2025-05-19 05:02:28.169921,35.48,Cotton On,Running shoes,Shopping
2025-01-11 19:03:08.733413,331.79,Indah Water Konsortium,Domain name renewal,Bills & Utilities
2025-01-21 12:32:05.391062,286.43,AEON,Household items,Groceries
2024-12-17 16:39:13.399351,170.48,Lotus's,Organic food purchase,Groceries
2025-02-22 00:03:17.615129,181.86,Ticketmaster,In-game purchase,Entertainment
2025-04-10 11:02:45.288774,51.22,SOCAR,Toll payment,Transport
2024-12-30 08:37:58.406338,89.35,Cold Storage,Buying snacks,Groceries
2025-03-13 23:02:24.402248,31.1,Easybook,Train ticket,Transport
2025-01-31 06:09:12.767450,744.35,IKEA,New shoes,Shopping
2024-10-01 05:31:42.962532,6.7,Mamak ABC,Ice cream treat,Food & Drink
2025-07-09 10:10:02.784648,109.72,KK Super Mart,Beverages and snacks,Groceries
2025-02-05 01:31:06.333435,780.3,Cotton On,Formal dress,Shopping
2024-09-16 03:07:20.193003,15.48,KFC,Team lunch,Food & Drink
2024-09-07 07:10:17.502860,333.88,Google Workspace,Streaming service,Bills & Utilities
2024-12-02 12:03:04.424069,21.97,The Coffee House,Business dinner,Food & Drink
2024-10-29 20:09:13.837044,13.28,MRT,Bus fare,Transport
2025-02-27 21:56:10.630283,10.75,Starbucks,Lunch with colleagues,Food & Drink
2025-08-04 08:24:19.608102,179.87,Celcom,Software subscription,Bills & Utilities
2025-03-07 07:33:11.540385,107.43,TIME Internet,Water bill,Bills & Utilities
2024-12-21 06:59:43.198399,42.85,FamilyMart,Business dinner,Food & Drink
2025-03-14 19:05:57.626848,39.8,Disney+ Hotstar,Software subscription,Bills & Utilities
2024-09-05 00:02:02.497544,207.97,Astro,Software subscription,Bills & Utilities
2025-06-03 23:51:39.010420,39.4,GNC Live Well,Doctor's visit,Health
2024-12-02 14:42:21.429179,726.59,BookXcess,New shoes,Shopping
2025-07-06 01:19:54.597966,8.36,Firefly Airlines,Flight ticket booking,Transport
2025-04-25 21:08:29.244742,76.9,Cotton On,New clothes,Shopping
2025-02-07 02:09:44.371444,266.2,Celcom,Internet bill,Bills & Utilities
2025-04-08 21:24:00.241396,5.91,OldTown White Coffee,Dessert,Food & Drink
2025-03-21 14:01:11.006402,52.19,Burger King,Lunch with colleagues,Food & Drink
2025-07-22 02:05:18.917184,21.41,Touch 'n Go eWallet,Bus ticket to Penang,Transport
2024-10-16 00:42:48.664826,315.93,Disney+ Hotstar,Streaming service,Bills & Utilities
2025-05-11 19:01:17.436698,223.53,Machines (Apple),Gift for friend,Shopping
2024-12-24 08:32:16.180774,36.82,Zus Coffee,Ice cream treat,Food & Drink
2025-03-20 04:36:16.800347,23.32,FamilyMart,Ice cream treat,Food & Drink
2025-06-11 16:55:30.318872,206.3,99 Speedmart,Dairy and eggs,Groceries
2025-04-21 00:45:05.221680,56.44,Gong Cha,Weekend brunch,Food & Drink
2025-04-30 07:19:26.574715,402.65,Mr. D.I.Y.,Sporting goods,Shopping
2025-02-22 14:01:54.920496,148.6,GNC Live Well,Fitness supplements,Health
2024-09-10 13:35:41.944437,445.33,Shopee,Online order,Shopping
2025-06-27 16:41:09.794515,43.47,TGV Cinemas,Family outing,Entertainment
2025-05-12 19:18:41.626285,154.31,BMS Organics,Restocking pantry,Groceries
2024-10-09 23:33:29.465141,21.62,Moovit,Commuter train pass,Transport
2024-10-27 21:02:38.204812,51.83,Alpro Pharmacy,New glasses,Health
2025-03-19 13:18:53.512087,481.12,Nike Store,New clothes,Shopping
2025-03-26 04:49:47.025569,9.08,SOCAR,Toll payment,Transport
2025-03-05 08:48:35.806836,16.78,Columbia Asia Hospital,Doctor's visit,Health
2024-11-23 12:58:48.725471,40.23,Sushi King,Quick bite,Food & Drink
2025-02-15 15:21:48.656019,30.71,Ticketmaster,Magazine subscription,Entertainment
2024-11-21 17:53:50.268020,54.17,Burger King,Ice cream treat,Food & Drink
2025-02-15 15:17:01.885653,53.24,Caltex,Road trip fuel,Transport
2025-04-15 18:03:52.273434,696.15,Zalora,Electronics purchase,Shopping
2024-11-25 07:56:57.585181,36.21,Klinik Mediviron,Prescription medicine,Health
2025-06-26 14:46:44.417835,145.07,District 21,Karaoke session,Entertainment
2025-07-26 04:06:29.972337,134.43,Breakout Escape Room,Stand-up comedy show,Entertainment
2025-04-04 14:00:27.290915,86.77,Cotton On,Running shoes,Shopping
2025-08-03 11:23:16.881372,90.0,Breakout Escape Room,Online game purchase,Entertainment
2024-10-26 13:59:12.282775,172.09,Redbox Karaoke,Family outing,Entertainment
2024-08-05 12:37:19.410035,479.02,Uniqlo,Home decor,Shopping
2025-06-11 18:41:39.483385,208.33,B.I.G.,Toiletries,Groceries
2025-06-07 20:14:40.872879,36.58,Apple Store,Appliance upgrade,Shopping
2025-04-15 08:24:13.446610,20.02,Touch 'n Go eWallet,Airport commute,Transport
2024-08-08 10:44:09.830861,57.07,MRT,Flight ticket booking,Transport
2025-06-05 00:24:56.628595,360.92,Decathlon,Electronics purchase,Shopping
2024-11-21 03:35:09.446809,121.22,Columbia Asia Hospital,Physiotherapy session,Health
2025-04-01 05:20:57.402803,539.07,Lazada,Sneakers,Shopping
2025-06-04 06:38:25.753052,10.34,RapidKL Bus,Flight ticket booking,Transport
2025-02-03 10:28:34.723087,244.66,Lotus's,Baking supplies,Groceries
2025-03-01 20:17:34.935749,162.62,Redbox Karaoke,Video game subscription,Entertainment
2024-11-23 13:45:18.329794,13.18,Haidilao,Supper,Food & Drink
2024-09-06 18:48:49.585107,265.89,Econsave,Weekly grocery run,Groceries
2024-12-05 14:58:36.647059,28.08,AirAsia Ride,Road trip fuel,Transport
2025-04-30 09:54:14.781846,109.25,Anytime Fitness,Over-the-counter meds,Health
2025-04-24 14:45:24.196565,38.83,KFC,Quick bite,Food & Drink
2024-10-21 21:14:16.547850,271.65,Disney+ Hotstar,Sewerage bill,Bills & Utilities
2024-11-19 01:57:19.388062,54.61,TIME Internet,Mobile postpaid,Bills & Utilities
2025-03-10 04:37:33.402395,56.88,Jaya Grocer,Beverages and snacks,Groceries
2025-03-19 19:17:24.021736,306.12,Village Grocer,Dairy and eggs,Groceries
2025-05-09 20:54:31.089472,32.03,Domino's Pizza,Dinner takeout,Food & Drink
2024-12-07 14:29:18.798900,222.76,Genting SkyWorlds,Aquarium visit,Entertainment
2024-10-22 10:57:03.846024,95.49,TGV Cinemas,Adventure park tickets,Entertainment
2025-08-03 17:39:48.177363,136.89,Steam Games,Karaoke session,Entertainment
2025-07-03 08:08:47.073580,169.27,Anytime Fitness,Dental check-up,Health
2025-07-22 23:02:54.759229,753.49,Courts Mammoth,Office attire,Shopping
2025-06-20 18:39:00.367315,148.96,Steam Games,Movie tickets,Entertainment
2025-05-23 01:49:42.985904,175.35,District 21,Family outing,Entertainment
2024-11-22 12:24:32.226377,193.69,myNEWS,Baking supplies,Groceries
2025-05-30 14:20:14.791400,227.23,Guardian,Doctor's visit,Health
2024-11-05 08:01:49.109601,190.02,Klinik Mediviron,Vitamins purchase,Health
2024-11-23 04:50:10.458263,214.78,Ben's Independent Grocer,Canned goods,Groceries
2024-11-28 12:49:16.882610,629.7,Nike Store,Home decor,Shopping
2025-06-12 21:24:51.641931,306.69,Jaya Grocer,Toiletries,Groceries
2025-07-19 14:26:31.162541,296.59,Zara,Fashion accessories,Shopping
2024-11-17 00:30:38.466904,135.96,Digi,Gas bill,Bills & Utilities
2025-02-03 07:05:04.604854,101.39,Watsons,Over-the-counter meds,Health
2025-01-18 06:44:11.971893,401.46,Courts Mammoth,New clothes,Shopping
2024-10-12 05:12:24.844018,24.34,Easybook,Fuel top-up,Transport
2025-05-25 13:16:32.352414,69.5,Harvey Norman,Furniture purchase,Shopping
2025-01-24 16:03:33.817007,92.02,Steam Games,Online game purchase,Entertainment
2025-03-10 07:15:49.019800,60.75,Breakout Escape Room,Aquarium visit,Entertainment
2025-07-21 05:28:09.610897,43.02,Domino's Pizza,Dessert,Food & Drink
2025-06-14 06:19:31.812217,50.34,KidZania,In-game purchase,Entertainment
2025-02-26 00:45:02.688904,614.82,Courts Mammoth,Running shoes,Shopping
2025-04-07 05:29:59.071472,311.54,Spotify,Music streaming,Bills & Utilities
2024-09-13 16:10:35.266975,799.08,Cotton On,New shoes,Shopping
2025-07-24 11:48:26.368767,25.17,KLIA Ekspres,Train ticket,Transport
2024-11-13 00:18:16.820106,17.53,Starbucks,Breakfast set,Food & Drink
2024-12-07 18:03:36.795205,184.14,YouTube Premium,Electricity bill,Bills & Utilities
2025-05-16 06:43:31.052938,28.61,Optical 88,Dental check-up,Health
2024-08-08 11:23:23.766356,167.25,Cotton On,Sporting goods,Shopping
2024-12-25 23:58:28.390496,8.99,Sushi King,Weekend brunch,Food & Drink
2025-02-11 16:48:16.647278,343.87,Apple Store,Laptop purchase,Shopping
2025-06-15 13:41:29.345124,58.08,Village Grocer,Household items,Groceries
2024-10-13 19:51:14.277159,5.11,The Coffee House,Coffee meeting,Food & Drink
2025-06-15 23:46:14.799830,10.12,Boost Juice,Boba tea,Food & Drink
2025-06-23 14:47:07.657223,539.13,Lazada,Appliance upgrade,Shopping
2025-05-18 17:57:09.432635,41.8,Genting SkyWorlds,Live event,Entertainment
